"Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","Giorno","day","month","year","newdate","Scontrino_medio_1","Scontrino_medio_2","Scontrino_medio_3","Scontrino_medio_4","Scontrino_medio_5","Scontrino_medio_6","weekend","matches","Vacanze","INVERNO","PRIMAVERA","ESTATE","AUTUNNO","Eventi.televisivi","FENOMENI","temp_media","sole","precipitazioni","nebbia"
8736.71,1063,11934.31,1176,NA,NA,5759.82,1060,8919.16,1073,8466.1,1090,"Friday",21,12,2018,2018-12-21,8.218918156,10.14822279,NA,5.433792453,8.312357875,7.76706422,0,0,0,1,0,0,0,0,"nebbia ",2,0,0,1
12007.32,1399,14937.71,1352,NA,NA,5425.33,1016,9407.11,1045,7409.99,952,"Saturday",22,12,2018,2018-12-22,8.582787706,11.04860207,NA,5.339891732,9.002019139,7.783602941,1,1,1,1,0,0,0,0,"",5,1,0,0
12037.93,1312,10749.87,960,NA,NA,3747.02,625,7624.4,856,6209.39,729,"Sunday",23,12,2018,2018-12-23,9.175251524,11.19778125,NA,5.995232,8.907009346,8.517681756,1,0,1,1,0,0,0,0,"nebbia ",4,0,0,1
4571.88,565,3747.22,304,NA,NA,3936.66,762,3047.64,367,1675.25,210,"Monday",24,12,2018,2018-12-24,8.091823009,12.32638158,NA,5.166220472,8.304196185,7.977380952,0,0,1,1,0,0,0,0,"nebbia ",7,0,0,1
1983.34,257,5063.97,493,NA,NA,3335.996859,727.9916357,2780.85,327,2014.21,263,"Tuesday",25,12,2018,2018-12-25,7.717276265,10.27174442,NA,4.574905234,8.50412844,7.658593156,0,0,1,1,0,0,0,0,"nebbia ",5,0,0,1
8159.14,971,10081.51,908,NA,NA,3335.996859,727.9916357,6282.93,754,4111.28,543,"Wednesday",26,12,2018,2018-12-26,8.402821833,11.10298458,NA,4.574905234,8.332798408,7.571418048,0,1,1,1,0,0,0,0,"nebbia ",1,0,0,1
6821.68,843,9555.8,876,NA,NA,3729.91,719,5684.51,757,4108.06,559,"Thursday",27,12,2018,2018-12-27,8.092147094,10.90844749,NA,5.187635605,7.509260238,7.348944544,0,0,1,1,0,0,0,0,"nebbia ",1,0,0,1
8487.68,997,12021.25,1142,NA,NA,4055.03,749,7709.31,905,5470.42,742,"Friday",28,12,2018,2018-12-28,8.513219659,10.52648862,NA,5.413925234,8.518574586,7.372533693,0,0,1,1,0,0,0,0,"",5,1,0,0
11384.39,1337,13131.26,1186,NA,NA,4528.19,837,8746.81,1057,5556.53,714,"Saturday",29,12,2018,2018-12-29,8.514876589,11.0718887,NA,5.410023895,8.27512772,7.782254902,1,1,1,1,0,0,0,0,"",6,1,0,0
9859.58,1101,11135.89,955,NA,NA,3702.87,653,7127.97,780,4752.64,558,"Sunday",30,12,2018,2018-12-30,8.955113533,11.6606178,NA,5.670551302,9.138423077,8.517275986,1,0,1,1,0,0,0,0,"",8,1,0,0
2832.3,339,3878.31,326,NA,NA,2671.77,548,2751.94,356,1274.51,177,"Monday",31,12,2018,2018-12-31,8.354867257,11.89665644,NA,4.875492701,7.730168539,7.200621469,0,0,1,1,0,0,0,0,"",6,1,0,0
6750.05,734,14396.22,1148,NA,NA,3335.996859,727.9916357,7889.26,730,5453.05,614,"Tuesday",1,1,2019,2019-01-01,9.196253406,12.54026132,NA,4.574905234,10.80720548,8.881188925,0,0,1,1,0,0,0,0,"nebbia ",4,0,0,1
6737.33,767,9332.93,829,NA,NA,4039.51,758,6070.06,752,3980.16,561,"Wednesday",2,1,2019,2019-01-02,8.784002608,11.2580579,NA,5.329168865,8.071888298,7.094759358,0,0,1,1,0,0,0,0,"nebbia ",3,0,0,1
7012.8,796,9859.58,914,NA,NA,2733.93,638,6108.03,781,4267.35,572,"Thursday",3,1,2019,2019-01-03,8.810050251,10.78728665,NA,4.28515674,7.82078105,7.460402098,0,0,1,1,0,0,0,0,"",2,1,0,0
7449.76,877,11900.83,1105,NA,NA,3441.45,680,7658.83,925,5556.95,777,"Friday",4,1,2019,2019-01-04,8.494595211,10.7699819,NA,5.060955882,8.279816216,7.151801802,0,0,1,1,0,0,0,0,"",1,1,0,0
13160.83,1505,15039.21,1321,NA,NA,4081.42,811,8898.61,1058,6012.48,760,"Saturday",5,1,2019,2019-01-05,8.744737542,11.38471612,NA,5.032577065,8.410784499,7.911157895,1,0,1,1,0,0,0,0,"",1,1,0,0
9310.02,1041,10923.8,903,NA,NA,3216.18,568,7689.23,815,5059.6,604,"Sunday",6,1,2019,2019-01-06,8.943342939,12.09723145,NA,5.662288732,9.434638037,8.376821192,1,0,1,1,0,0,0,0,"",5,1,0,0
3035.37,397,6528.84,667,NA,NA,2865.13,679,4483.54,600,3953.9,522,"Monday",7,1,2019,2019-01-07,7.645768262,9.788365817,NA,4.219631811,7.472566667,7.574521073,0,0,0,1,0,0,0,0,"",2,1,0,0
2932.31,358,6134.17,603,NA,NA,2713.16,651,4302.93,601,4008.74,545,"Tuesday",8,1,2019,2019-01-08,8.190810056,10.1727529,NA,4.167680492,7.159617304,7.355486239,0,0,0,1,0,0,0,0,"nebbia ",1,0,0,1
3684.71,452,7364.71,733,NA,NA,3011,688,5562.01,691,4311.9,585,"Wednesday",9,1,2019,2019-01-09,8.152013274,10.04735334,NA,4.376453488,8.049218524,7.370769231,0,0,0,1,0,0,0,0,"",5,1,0,0
3440.78,438,7866.09,806,NA,NA,3443.24,743,6018.92,742,4563.71,663,"Thursday",10,1,2019,2019-01-10,7.8556621,9.759416873,NA,4.634239569,8.111752022,6.883423831,0,0,0,1,0,0,0,0,"",3,1,0,0
6640.89,804,11799.23,1161,NA,NA,3595.02,762,7687.96,953,7186.89,955,"Friday",11,1,2019,2019-01-11,8.259813433,10.1629888,NA,4.717874016,8.067114376,7.525539267,0,0,0,1,0,0,0,0,"",1,1,0,0
12052.7,1423,15180.64,1322,NA,NA,4327.13,882,9927.06,1180,7129.53,870,"Saturday",12,1,2019,2019-01-12,8.469922699,11.48308623,NA,4.906043084,8.412762712,8.194862069,1,0,1,1,0,0,0,1,"",1,1,0,0
10256.56,1133,11668.32,973,NA,NA,2842.83,562,7826.69,894,5959.44,718,"Sunday",13,1,2019,2019-01-13,9.052568402,11.99210689,NA,5.05841637,8.754686801,8.30005571,1,0,1,1,0,0,0,0,"",2,1,0,0
3160.46,442,7420.26,740,NA,NA,3603.27,802,5081.6,646,4010.75,553,"Monday",14,1,2019,2019-01-14,7.150361991,10.02737838,NA,4.492855362,7.86625387,7.252712477,0,0,0,1,0,0,0,0,"",12,1,0,0
3638.39,460,8226.37,823,NA,NA,3415.15,733,5212.48,688,4550.97,619,"Tuesday",15,1,2019,2019-01-15,7.909543478,9.995589307,NA,4.659140518,7.57627907,7.352132472,0,0,0,1,0,0,0,0,"",6,1,0,0
4021.52,475,8382.79,806,NA,NA,3088.55,708,5414.76,677,4259.34,661,"Wednesday",16,1,2019,2019-01-16,8.466357895,10.40048387,NA,4.362358757,7.99816839,6.443782148,0,0,0,1,0,0,0,0,"",6,1,0,0
3778.44,463,8818.45,844,NA,NA,3665.76,745,6062.43,781,4436.08,651,"Thursday",17,1,2019,2019-01-17,8.160777538,10.44840047,NA,4.920483221,7.762394366,6.814254992,0,0,0,1,0,0,0,0,"precipitazioni",5,0,1,0
6082.33,775,12911.71,1240,NA,NA,4010.94,822,8154.36,968,7338.18,996,"Friday",18,1,2019,2019-01-18,7.848167742,10.41266935,NA,4.879489051,8.42392562,7.367650602,0,0,0,1,0,0,0,0,"nebbia ",3,0,0,1
9609.94,1152,14385.67,1313,NA,NA,4975.09,958,9748.65,1157,7239.84,919,"Saturday",19,1,2019,2019-01-19,8.341961806,10.95633663,NA,5.193204593,8.425799481,7.877954298,1,1,1,1,0,0,0,1,"precipitazioni",3,0,1,0
9531.4,1042,11378.09,933,NA,NA,3788.02,635,8169.57,914,5659.8,673,"Sunday",20,1,2019,2019-01-20,9.147216891,12.19516613,NA,5.965385827,8.938260394,8.409806835,1,1,1,1,0,0,0,0,"",3,1,0,0
3159.82,419,7404.43,723,NA,NA,3765.6,856,5307.29,671,3775.46,549,"Monday",21,1,2019,2019-01-21,7.541336516,10.24125864,NA,4.399065421,7.9095231,6.876976321,0,1,0,1,0,0,0,0,"",2,1,0,0
3267.15,418,6941.86,693,NA,NA,3110.18,753,4664.84,584,4261.69,641,"Tuesday",22,1,2019,2019-01-22,7.816148325,10.017114,NA,4.130385126,7.987739726,6.64850234,0,0,0,1,0,0,0,0,"",1,1,0,0
1891.8,262,7202.7,691,NA,NA,3330.58,729,4968.98,622,3891.45,576,"Wednesday",23,1,2019,2019-01-23,7.220610687,10.423589,NA,4.568696845,7.988713826,6.755989583,0,0,0,1,0,0,0,0,"precipitazioni",-1,0,1,0
3946.22,497,9300.17,930,NA,NA,3801.97,802,5927.43,757,5698.69,798,"Thursday",24,1,2019,2019-01-24,7.940080483,10.0001828,NA,4.740610973,7.83015852,7.141215539,0,0,0,1,0,0,0,0,"",2,1,0,0
6541.06,822,11542.66,1158,NA,NA,4360.47,881,7509.91,923,6315.78,882,"Friday",25,1,2019,2019-01-25,7.957493917,9.96775475,NA,4.949455165,8.136413868,7.160748299,0,0,0,1,0,0,0,0,"",0,1,0,0
11377.61,1368,14507.25,1333,NA,NA,4897.66,934,10425.67,1214,7777.9,933,"Saturday",26,1,2019,2019-01-26,8.316966374,10.88315829,NA,5.243747323,8.587866557,8.336441586,1,1,1,1,0,0,0,1,"",0,1,0,0
8910.6,1045,10306.35,885,NA,NA,3353.92,618,7392.57,855,4629.28,629,"Sunday",27,1,2019,2019-01-27,8.526889952,11.64559322,NA,5.427055016,8.646280702,7.359745628,1,1,1,1,0,0,0,0,"",0,1,0,0
3322.34,471,7462.62,719,NA,NA,3270.24,754,4622.87,644,4600.96,665,"Monday",28,1,2019,2019-01-28,7.053800425,10.37916551,NA,4.337188329,7.178369565,6.918736842,0,1,0,1,0,0,0,0,"",6,1,0,0
3338.71,432,6805.93,688,NA,NA,3382.51,723,4685.36,660,4744.71,673,"Tuesday",29,1,2019,2019-01-29,7.72849537,9.892340116,NA,4.678437068,7.099030303,7.050089153,0,0,0,1,0,0,0,0,"",4,1,0,0
2903.97,356,6749.35,695,NA,NA,3239.31,678,4176.5,572,4026.89,545,"Wednesday",30,1,2019,2019-01-30,8.157219101,9.711294964,NA,4.777743363,7.301573427,7.388788991,0,0,0,1,0,0,0,0,"precipitazioni",3,0,1,0
3002.35,370,7361.94,717,NA,NA,3103,711,5391.06,665,4084.98,578,"Thursday",31,1,2019,2019-01-31,8.114459459,10.26769874,NA,4.364275668,8.106857143,7.067439446,0,0,0,1,0,0,0,0,"nebbia ",2,0,0,1
4549.53,570,11587.94,1119,NA,NA,3437.08,764,6133.68,749,5500.85,699,"Friday",1,2,2019,2019-02-01,7.981631579,10.35562109,NA,4.498795812,8.189158879,7.869599428,0,0,0,1,0,0,0,0,"precipitazioni",1,0,1,0
10594.64,1214,14666.85,1342,NA,NA,4470.11,898,9820.65,1167,7096.47,914,"Saturday",2,2,2019,2019-02-02,8.727051071,10.92909836,NA,4.97785078,8.41529563,7.764190372,1,1,1,1,0,0,0,1,"precipitazioni",3,0,1,0
9951.75,1099,11339.23,987,NA,NA,2635.45,519,7611.46,919,5618.13,705,"Sunday",3,2,2019,2019-02-03,9.055277525,11.48858156,NA,5.077938343,8.282328618,7.968978723,1,1,1,1,0,0,0,0,"precipitazioni",4,0,1,0
3573.24,474,7261.55,742,NA,NA,3123.56,740,5412.18,737,4175.44,610,"Monday",4,2,2019,2019-02-04,7.538481013,9.786455526,NA,4.221027027,7.343527815,6.844983607,0,1,0,1,0,0,0,0,"",6,1,0,0
3562.61,448,6828.71,701,NA,NA,3118.42,760,4861.2,683,4702.05,692,"Tuesday",5,2,2019,2019-02-05,7.952254464,9.741383738,NA,4.103184211,7.117423133,6.794869942,0,0,0,1,0,0,0,1,"",NA,1,0,0
3958.38,505,7427.07,745,NA,NA,3318.69,721,5757.11,756,4893.53,679,"Wednesday",6,2,2019,2019-02-06,7.838376238,9.969221477,NA,4.602898752,7.615224868,7.206966127,0,0,0,1,0,0,0,1,"",8,1,0,0
3090.39,385,7906.1,764,NA,NA,2996.55,706,5688.98,753,4516.07,612,"Thursday",7,2,2019,2019-02-07,8.026987013,10.34829843,NA,4.244405099,7.555086321,7.379199346,0,1,0,1,0,0,0,1,"",5,1,0,0
5646.48,693,12142.58,1214,NA,NA,3698.01,810,8230.22,982,7043.99,947,"Friday",8,2,2019,2019-02-08,8.147878788,10.00212521,NA,4.565444444,8.38107943,7.438215417,0,1,0,1,0,0,0,1,"",7,1,0,0
10765.95,1296,12913.48,1225,NA,NA,4374.89,851,10369.09,1212,6529.3,861,"Saturday",9,2,2019,2019-02-09,8.307060185,10.54161633,NA,5.140881316,8.555354785,7.583391405,1,1,1,1,0,0,0,1,"",8,1,0,0
9018.82,1008,10802.76,912,NA,NA,2836.7,547,8419.53,950,4854.46,637,"Sunday",10,2,2019,2019-02-10,8.947242063,11.84513158,NA,5.185923218,8.862663158,7.620816327,1,1,1,1,0,0,0,0,"nebbia ",5,0,0,1
3421.18,483,7420.71,756,NA,NA,3517.86,817,4782.3,651,4223.06,633,"Monday",11,2,2019,2019-02-11,7.083188406,9.815753968,NA,4.305826193,7.346082949,6.67150079,0,0,0,1,0,0,0,0,"",11,1,0,0
3982.89,488,6836.11,727,NA,NA,3477.3,800,5096.81,686,4582,640,"Tuesday",12,2,2019,2019-02-12,8.161659836,9.403177442,NA,4.346625,7.429752187,7.159375,0,1,0,1,0,0,0,0,"",12,1,0,0
4043.69,540,8315.12,829,NA,NA,3425.8,808,5437.26,681,4982.89,710,"Wednesday",13,2,2019,2019-02-13,7.488314815,10.03030157,NA,4.239851485,7.984229075,7.01815493,0,0,0,1,0,0,0,0,"",7,1,0,0
4813.19,620,10058.32,954,NA,NA,4292.22,864,6747.37,863,5566.27,791,"Thursday",14,2,2019,2019-02-14,7.763209677,10.54331237,NA,4.967847222,7.818505214,7.037003793,0,0,0,1,0,0,0,0,"",9,1,0,0
6345.31,801,12295.05,1206,NA,NA,4177.25,861,7451.15,953,7556.05,997,"Friday",15,2,2019,2019-02-15,7.921735331,10.1949005,NA,4.851626016,7.818625393,7.578786359,0,1,0,1,0,0,0,0,"",10,1,0,0
11001.66,1332,13884.96,1298,NA,NA,4524.24,905,9561.54,1105,6516.39,896,"Saturday",16,2,2019,2019-02-16,8.259504505,10.69719569,NA,4.999160221,8.652977376,7.272756696,1,1,1,1,0,0,0,1,"",10,1,0,0
9302.67,1048,12030.18,1025,NA,NA,3501.57,636,8775.96,1004,5650.9,730,"Sunday",17,2,2019,2019-02-17,8.876593511,11.73676098,NA,5.505613208,8.740996016,7.740958904,1,1,1,1,0,0,0,0,"",11,1,0,0
3080.71,457,7288.55,759,NA,NA,3460.26,782,4903.79,689,4615.68,701,"Monday",18,2,2019,2019-02-18,6.741159737,9.602832675,NA,4.42488491,7.117256894,6.584422254,0,1,0,1,0,0,0,0,"",10,1,0,0
3387.51,458,7193.11,765,NA,NA,3350.36,756,5459.59,677,5133.77,698,"Tuesday",19,2,2019,2019-02-19,7.396310044,9.40275817,NA,4.431693122,8.064387001,7.354971347,0,0,0,1,0,0,0,0,"",10,1,0,0
3745.61,469,8204.81,803,NA,NA,3705.01,803,6644.58,857,4574.99,666,"Wednesday",20,2,2019,2019-02-20,7.986375267,10.21769614,NA,4.613960149,7.753302217,6.869354354,0,1,0,1,0,0,0,0,"",8,1,0,0
4401.63,578,8419.5,905,NA,NA,3623.24,744,6621.66,890,6136.21,808,"Thursday",21,2,2019,2019-02-21,7.615276817,9.303314917,NA,4.869946237,7.440067416,7.594319307,0,0,0,1,0,0,0,0,"",10,1,0,0
6599.42,809,12386.42,1206,NA,NA,3893.23,832,8195.8,1007,7443.7,1016,"Friday",22,2,2019,2019-02-22,8.15750309,10.27066335,NA,4.679362981,8.138828203,7.326476378,0,1,0,1,0,0,0,0,"",13,1,0,0
11078.52,1249,14667.41,1338,NA,NA,5166.45,975,9581.43,1145,6427.71,837,"Saturday",23,2,2019,2019-02-23,8.86991193,10.96218984,NA,5.298923077,8.368061135,7.679462366,1,1,1,1,0,0,0,1,"",8,1,0,0
8560.39,1003,12207.63,1005,NA,NA,3623.15,648,8127.2,901,5934.68,768,"Sunday",24,2,2019,2019-02-24,8.534785643,12.14689552,NA,5.591280864,9.020199778,7.727447917,1,1,1,1,0,0,0,0,"",5,1,0,0
3376.31,492,7488.62,740,NA,NA,3643.21,832,4851.47,755,4464.43,736,"Monday",25,2,2019,2019-02-25,6.862418699,10.11975676,NA,4.378858173,6.425788079,6.06580163,0,0,0,1,0,0,0,0,"",10,1,0,0
3501.01,508,6897.88,736,NA,NA,3280.71,832,5131.82,728,4601.65,792,"Tuesday",26,2,2019,2019-02-26,6.891751969,9.372119565,NA,3.943161058,7.049203297,5.810164141,0,0,0,1,0,0,0,0,"",13,1,0,0
3828.05,549,7767.56,790,NA,NA,3919.62,934,6067.41,888,4743.66,776,"Wednesday",27,2,2019,2019-02-27,6.97276867,9.83235443,NA,4.196595289,6.832668919,6.112963918,0,0,0,1,0,0,0,0,"",14,1,0,0
4270.47,596,8687.57,876,NA,NA,3252.95,848,6167.08,896,4952.25,834,"Thursday",28,2,2019,2019-02-28,7.165218121,9.917317352,NA,3.836025943,6.882901786,5.93794964,0,0,0,1,0,0,0,0,"",13,1,0,0
6485.11,840,12920.62,1285,NA,NA,4486.52,1016,7327.71,1031,7695.46,1105,"Friday",1,3,2019,2019-03-01,7.720369048,10.0549572,NA,4.415866142,7.107381183,6.964217195,0,1,0,1,0,0,0,0,"",11,1,0,0
10544.56,1422,13987.96,1295,NA,NA,4820.34,1098,9541.12,1259,7232.68,1045,"Saturday",2,3,2019,2019-03-02,7.415302391,10.80151351,NA,4.39010929,7.57833201,6.92122488,1,1,1,1,0,0,0,1,"",13,1,0,0
8858.41,1132,11235.79,969,NA,NA,3546.1,707,7715.67,983,5544.94,802,"Sunday",3,3,2019,2019-03-03,7.82545053,11.59524252,NA,5.015700141,7.849104781,6.913890274,1,1,1,1,0,0,0,0,"",13,1,0,0
5437.22,677,6767.12,735,NA,NA,3353.93,828,5745.97,761,4243.81,614,"Monday",4,3,2019,2019-03-04,8.031344165,9.206965986,NA,4.050640097,7.550551905,6.911742671,0,0,0,1,0,0,0,0,"precipitazioni",11,0,1,0
4920.21,590,7372.38,784,NA,NA,3334.62,745,6628.79,868,4108.75,647,"Tuesday",5,3,2019,2019-03-05,8.339338983,9.403545918,NA,4.476,7.636854839,6.350463679,0,0,0,1,0,0,0,0,"",12,1,0,0
4062.91,540,7015.28,744,NA,NA,3176.32,740,5124.99,698,5153.92,753,"Wednesday",6,3,2019,2019-03-06,7.523907407,9.429139785,NA,4.292324324,7.34239255,6.844515272,0,1,0,1,0,0,0,0,"",11,1,0,0
3640.4,477,8028.04,838,NA,NA,3028.33,716,5411.64,757,4851.83,728,"Thursday",7,3,2019,2019-03-07,7.631865828,9.58,NA,4.229511173,7.148797886,6.664601648,0,0,0,1,0,0,0,0,"precipitazioni",16,0,1,0
6403.51,811,12044.27,1200,NA,NA,3604.32,777,8762.02,1080,7484.09,974,"Friday",8,3,2019,2019-03-08,7.895819975,10.03689167,NA,4.638764479,8.112981481,7.683870637,0,1,0,1,0,0,0,0,"",14,1,0,0
10535.59,1341,13690.91,1330,NA,NA,3620.34,827,10488.23,1248,6484.46,832,"Saturday",9,3,2019,2019-03-09,7.856517524,10.29391729,NA,4.377678356,8.404030449,7.793822115,1,1,1,1,0,0,0,1,"",14,1,0,0
8381.99,1005,12083.33,1020,NA,NA,3324.72,669,8237.29,947,4901.39,687,"Sunday",10,3,2019,2019-03-10,8.340288557,11.84640196,NA,4.969686099,8.698299894,7.134483261,1,1,1,1,0,0,0,0,"",13,1,0,0
2988.04,459,6399.53,675,NA,NA,3847.04,844,4604.07,625,4821.05,730,"Monday",11,3,2019,2019-03-11,6.509891068,9.480785185,NA,4.558104265,7.366512,6.604178082,0,1,0,1,0,0,0,0,"precipitazioni",14,0,1,0
3674.71,467,7072.3,735,NA,NA,3297.34,732,4938.62,674,5312.74,771,"Tuesday",12,3,2019,2019-03-12,7.86875803,9.622176871,NA,4.504562842,7.327329377,6.890713359,0,1,0,1,0,0,0,0,"",11,1,0,0
3790.64,521,7611.47,769,NA,NA,3737.44,781,5656.91,766,4608.88,690,"Wednesday",13,3,2019,2019-03-13,7.275700576,9.897880364,NA,4.785454545,7.385,6.679536232,0,0,0,1,0,0,0,0,"",11,1,0,0
3710.22,530,8116.79,833,NA,NA,3256.78,756,5503.09,722,4772.49,699,"Thursday",14,3,2019,2019-03-14,7.000415094,9.744045618,NA,4.307910053,7.62200831,6.827596567,0,0,0,1,0,0,0,0,"",12,1,0,0
5579.36,732,10984.05,1186,NA,NA,4787.33,987,8863.11,1088,8111.5,1139,"Friday",15,3,2019,2019-03-15,7.622076503,9.261424958,NA,4.850385005,8.146240809,7.121597893,0,1,0,1,0,0,0,0,"",18,1,0,0
10855.93,1385,14913.82,1393,NA,NA,4515.85,917,8696.9,1064,8313.28,1068,"Saturday",16,3,2019,2019-03-16,7.838216606,10.70625987,NA,4.924591058,8.173778195,7.783970037,1,1,1,1,0,0,0,1,"",18,1,0,0
9611.32,1125,13037.91,1118,NA,NA,3176.45,612,9274.71,1067,5133.95,632,"Sunday",17,3,2019,2019-03-17,8.543395556,11.66181574,NA,5.190277778,8.692324274,8.123338608,1,1,1,1,0,0,0,0,"",14,1,0,0
3916.77,553,7839.25,789,NA,NA,3336.76,764,4657.29,672,4223.95,662,"Monday",18,3,2019,2019-03-18,7.082766727,9.935678074,NA,4.367486911,6.930491071,6.380589124,0,0,0,1,0,0,0,0,"",14,1,0,0
4027.99,528,7532.64,763,NA,NA,3802.67,802,5733.68,713,5307.46,804,"Tuesday",19,3,2019,2019-03-19,7.628768939,9.872398427,NA,4.741483791,8.041626928,6.601318408,0,0,0,1,0,0,0,0,"",10,1,0,0
3652.4,468,8033.87,830,NA,NA,3688.97,802,5536.56,756,4875.53,745,"Wednesday",20,3,2019,2019-03-20,7.804273504,9.679361446,NA,4.599713217,7.323492063,6.54433557,0,0,0,0,1,0,0,0,"",10,1,0,0
3829.99,553,8433.72,835,NA,NA,3372.5,785,6412.39,813,5297.56,728,"Thursday",21,3,2019,2019-03-21,6.925840868,10.10026347,NA,4.296178344,7.887318573,7.276868132,0,0,0,0,1,0,0,0,"",10,1,0,0
6528.48,842,10928.6,1135,NA,NA,3976.2,867,8343.08,1039,6596.07,908,"Friday",22,3,2019,2019-03-22,7.753539192,9.628722467,NA,4.58615917,8.029913378,7.264394273,0,0,0,0,1,0,0,0,"",14,1,0,0
10419.31,1293,14271.19,1304,NA,NA,4593.75,927,9509.27,1141,6561.81,913,"Saturday",23,3,2019,2019-03-23,8.058244393,10.94416411,NA,4.955501618,8.334154251,7.187086528,1,0,1,0,1,0,0,0,"",16,1,0,0
8288.55,1011,11052.31,1008,NA,NA,3628.17,680,9225.66,1091,6388.09,769,"Sunday",24,3,2019,2019-03-24,8.198367953,10.96459325,NA,5.335544118,8.456150321,8.307009103,1,0,1,0,1,0,0,0,"",18,1,0,0
3181.07,434,6718.39,710,NA,NA,3472.19,774,5121.28,739,4258.97,657,"Monday",25,3,2019,2019-03-25,7.329654378,9.462521127,NA,4.486033592,6.930013532,6.482450533,0,0,0,0,1,0,0,0,"",18,1,0,0
3514.39,498,6529.04,702,NA,NA,3203.38,749,5269.64,736,4779.4,723,"Tuesday",26,3,2019,2019-03-26,7.057008032,9.300626781,NA,4.276875834,7.159836957,6.610511757,0,0,0,0,1,0,0,0,"",11,1,0,0
3906.16,523,7412.01,778,NA,NA,3624.96,791,5592.15,761,4327.25,669,"Wednesday",27,3,2019,2019-03-27,7.46875717,9.527005141,NA,4.582756005,7.348423127,6.468236173,0,0,0,0,1,0,0,0,"",11,1,0,0
4466.76,610,9304.69,984,NA,NA,4040.76,841,6630.77,868,6244.53,829,"Thursday",28,3,2019,2019-03-28,7.322557377,9.455985772,NA,4.80470868,7.639135945,7.532605549,0,0,0,0,1,0,0,0,"",11,1,0,0
5633.65,754,11281.07,1167,NA,NA,4237.7,861,7565.87,1031,7214.38,991,"Friday",29,3,2019,2019-03-29,7.47168435,9.66672665,NA,4.921835075,7.338380213,7.279899092,0,1,0,0,1,0,0,0,"",14,1,0,0
10040.49,1299,13417.71,1332,NA,NA,4391.79,909,10220.37,1261,6815.57,869,"Saturday",30,3,2019,2019-03-30,7.729399538,10.07335586,NA,4.831452145,8.104972244,7.843003452,1,1,1,0,1,0,0,0,"",15,1,0,0
8337.43,987,11330.84,1010,NA,NA,3743.18,720,8677.36,983,5171.91,721,"Sunday",31,3,2019,2019-03-31,8.447244174,11.21865347,NA,5.198861111,8.827426246,7.173245492,1,1,1,0,1,0,0,0,"",16,1,0,0
3961.41,561,7392.87,773,NA,NA,3487.25,832,5318.39,721,3839.06,629,"Monday",1,4,2019,2019-04-01,7.061336898,9.563868047,NA,4.19140625,7.376407767,6.103434022,0,0,0,0,1,0,0,0,"",17,1,0,0
3552.3,500,7248.08,751,NA,NA,3384.85,781,5347.66,721,4962.65,738,"Tuesday",2,4,2019,2019-04-02,7.1046,9.651238349,NA,4.333994878,7.417004161,6.724457995,0,1,0,0,1,0,0,0,"",16,1,0,0
4276.68,513,7906.2,823,NA,NA,3311.4,742,5354.96,799,4609.96,681,"Wednesday",3,4,2019,2019-04-03,8.336608187,9.606561361,NA,4.462803235,6.702077597,6.769397944,0,1,0,0,1,0,0,0,"precipitazioni",13,0,1,0
3599.57,523,8225.89,856,NA,NA,3280.48,747,5699.09,734,5041.57,704,"Thursday",4,4,2019,2019-04-04,6.882543021,9.609684579,NA,4.391539491,7.764427793,7.161321023,0,1,0,0,1,0,0,0,"precipitazioni",10,0,1,0
6615.79,880,11541.56,1255,NA,NA,4059.39,864,7370.43,969,6950.14,959,"Friday",5,4,2019,2019-04-05,7.517943182,9.196462151,NA,4.698368056,7.60622291,7.247278415,0,0,0,0,1,0,0,0,"",12,1,0,0
10591.73,1286,13354.77,1329,NA,NA,4320.4,959,9788.43,1199,7575.36,990,"Saturday",6,4,2019,2019-04-06,8.23618196,10.04873589,NA,4.505109489,8.16382819,7.651878788,1,1,1,0,1,0,0,0,"",13,1,0,0
10514.58,1259,11890.72,1113,NA,NA,3757.96,664,7783.84,956,6295.41,743,"Sunday",7,4,2019,2019-04-07,8.351532963,10.68348607,NA,5.659578313,8.14209205,8.472960969,1,1,1,0,1,0,0,0,"precipitazioni",10,0,1,0
3443.76,496,6701.43,748,NA,NA,3260.67,789,4376.51,643,3899.87,622,"Monday",8,4,2019,2019-04-08,6.943064516,8.959131016,NA,4.132661597,6.806391913,6.26988746,0,1,0,0,1,0,0,0,"",14,1,0,0
3868.72,512,7545.83,801,NA,NA,3369.35,812,5034.94,715,4411.13,668,"Tuesday",9,4,2019,2019-04-09,7.55609375,9.42051186,NA,4.149445813,7.041874126,6.603488024,0,0,0,0,1,0,0,0,"",14,1,0,0
3461.54,478,7737.68,804,NA,NA,3450.59,785,4716.87,647,4626.38,655,"Wednesday",10,4,2019,2019-04-10,7.241715481,9.6239801,NA,4.395656051,7.290370943,7.063175573,0,1,0,0,1,0,0,0,"precipitazioni",14,0,1,0
4342.76,561,8665.59,859,NA,NA,3600.22,803,6192.52,825,5143.32,714,"Thursday",11,4,2019,2019-04-11,7.741105169,10.08799767,NA,4.483462017,7.506084848,7.203529412,0,0,0,0,1,0,0,0,"precipitazioni",11,0,1,0
